Date,Open,High,Low,Close,Adj Close,Volume,Source,Date,Open,High,Low,Close,Adj Close,Volume,Source,Date,Open,High,Low,Close,Adj Close,Volume,Source
2021-02-22,56.299999,57.189999,56.119999,56.849998,53.944801,2261900,ADM.csv,2021-02-22,76.330002,78.5,75.720001,78.190002,73.685745,2058400,BG.csv,2021-02-22,69.419998,70.760002,69.120003,69.400002,65.988083,5788600,DD.csv
2021-02-23,57.099998,57.41,56.290001,57.02,54.106113,2539300,ADM.csv,2021-02-23,78.0,78.790001,75.93,77.410004,72.950676,1793400,BG.csv,2021-02-23,69.209999,69.809998,67.150002,68.690002,65.312988,6746900,DD.csv
2021-02-24,57.240002,58.630001,57.099998,58.48,55.491501,2835800,ADM.csv,2021-02-24,77.599998,78.370003,76.400002,76.760002,72.33812,1396100,BG.csv,2021-02-24,68.940002,71.870003,68.849998,71.68,68.155983,6801800,DD.csv
2021-02-25,58.419998,58.68,57.290001,57.349998,54.419247,2436000,ADM.csv,2021-02-25,76.760002,77.82,74.5,74.720001,70.415649,1310400,BG.csv,2021-02-25,72.059998,72.139999,69.550003,69.75,66.320869,4557200,DD.csv
2021-02-26,57.119999,57.540001,56.470001,56.580002,53.688599,2890600,ADM.csv,2021-02-26,74.989998,77.080002,74.019997,76.580002,72.168495,2194000,BG.csv,2021-02-26,69.879997,71.029999,68.68,70.32,67.151672,7084600,DD.csv
2021-03-01,57.200001,57.73,57.139999,57.299999,54.371799,2100400,ADM.csv,2021-03-01,77.620003,79.010002,76.900002,78.68,74.147522,1933400,BG.csv,2021-03-01,71.230003,73.940002,71.110001,73.529999,70.217033,6869200,DD.csv
2021-03-02,57.380001,57.84,57.009998,57.369999,54.438221,2409500,ADM.csv,2021-03-02,78.919998,79.870003,78.449997,79.260002,74.694107,1252200,BG.csv,2021-03-02,73.830002,74.449997,72.93,72.980003,69.691826,6964500,DD.csv
2021-03-03,57.34,57.98,57.07,57.119999,54.201,2597800,ADM.csv,2021-03-03,79.360001,81.0,78.230003,78.449997,73.930763,1755200,BG.csv,2021-03-03,73.5,75.870003,73.139999,74.580002,71.219742,5943400,DD.csv
2021-03-04,57.139999,57.369999,54.939999,55.490002,52.654305,3197200,ADM.csv,2021-03-04,78.019997,78.800003,73.449997,76.059998,71.678436,2219200,BG.csv,2021-03-04,74.620003,75.089996,71.0,72.660004,69.386246,4442700,DD.csv
2021-03-05,56.27,57.73,55.950001,57.59,54.646984,6637000,ADM.csv,2021-03-05,77.339996,78.550003,74.970001,77.720001,73.242821,1545500,BG.csv,2021-03-05,73.800003,74.25,71.25,74.029999,70.694496,4740600,DD.csv
2021-03-08,57.77,58.900002,57.09,57.759998,54.808292,2491600,ADM.csv,2021-03-08,77.589996,80.0,77.230003,78.459999,73.940186,1519500,BG.csv,2021-03-08,74.529999,76.5,74.32,75.199997,71.81179,4657100,DD.csv
2021-03-09,57.759998,58.459999,57.259998,57.990002,55.026543,2982100,ADM.csv,2021-03-09,79.050003,80.080002,78.120003,79.059998,74.50563,1070900,BG.csv,2021-03-09,75.529999,77.160004,74.650002,75.639999,72.231979,3715500,DD.csv
2021-03-10,58.0,58.790001,57.700001,58.389999,55.406101,2403000,ADM.csv,2021-03-10,79.379997,80.889999,78.870003,80.519997,75.881523,1484600,BG.csv,2021-03-10,76.300003,77.239998,76.0,76.690002,73.234673,3516100,DD.csv
2021-03-11,58.389999,59.119999,57.849998,58.59,55.595879,2784200,ADM.csv,2021-03-11,80.739998,81.919998,78.839996,81.459999,76.76738,1365800,BG.csv,2021-03-11,77.349998,78.019997,76.629997,76.889999,73.425652,3286600,DD.csv
2021-03-12,58.830002,58.869999,58.200001,58.25,55.273258,2312700,ADM.csv,2021-03-12,81.110001,82.330002,80.339996,80.779999,76.126541,1498000,BG.csv,2021-03-12,76.779999,77.75,76.599998,77.059998,73.587997,2799800,DD.csv
2021-03-15,58.549999,58.77,57.759998,58.299999,55.320698,3116000,ADM.csv,2021-03-15,80.550003,80.800003,78.410004,79.239998,74.675262,861800,BG.csv,2021-03-15,77.050003,77.5,75.910004,76.709999,73.253761,2698000,DD.csv
2021-03-16,58.150002,58.470001,57.41,57.779999,54.827267,1549500,ADM.csv,2021-03-16,79.18,79.989998,78.290001,78.980003,74.430237,851300,BG.csv,2021-03-16,77.150002,77.239998,76.199997,76.690002,73.234673,4455600,DD.csv
2021-03-17,57.790001,57.880001,57.240002,57.700001,54.751366,1666000,ADM.csv,2021-03-17,78.949997,79.360001,77.629997,79.059998,74.50563,897100,BG.csv,2021-03-17,76.559998,78.540001,76.529999,78.379997,74.848511,3913000,DD.csv
2021-03-18,57.900002,58.380001,57.380001,57.610001,54.665962,2366400,ADM.csv,2021-03-18,79.529999,80.529999,78.129997,78.529999,74.006149,854400,BG.csv,2021-03-18,78.300003,79.669998,78.269997,78.370003,74.838974,4442300,DD.csv
2021-03-19,57.639999,57.669998,56.650002,56.830002,53.925819,7885400,ADM.csv,2021-03-19,78.800003,78.910004,77.160004,78.18,73.676315,1602500,BG.csv,2021-03-19,78.279999,78.349998,76.300003,77.099998,73.626198,5176000,DD.csv
2021-03-22,55.82,56.439999,55.599998,56.43,53.546261,3035200,ADM.csv,2021-03-22,78.330002,78.610001,76.82,77.660004,73.186279,724600,BG.csv,2021-03-22,77.0,78.040001,76.209999,77.559998,74.065475,3207300,DD.csv
2021-03-23,56.099998,56.549999,55.259998,55.560001,52.720726,1831900,ADM.csv,2021-03-23,77.0,77.580002,75.059998,75.580002,71.226097,974200,BG.csv,2021-03-23,76.699997,76.989998,75.080002,75.32,71.926384,3813600,DD.csv
2021-03-24,55.740002,56.869999,55.73,55.919998,53.062325,2484500,ADM.csv,2021-03-24,76.349998,77.239998,75.410004,75.529999,71.178986,882800,BG.csv,2021-03-24,76.209999,77.650002,76.209999,76.68,73.225113,5008200,DD.csv
2021-03-25,55.950001,57.049999,55.66,56.880001,53.973267,1875000,ADM.csv,2021-03-25,75.0,77.480003,74.419998,77.099998,72.658524,1572000,BG.csv,2021-03-25,76.529999,77.410004,75.449997,77.18,73.702591,3467800,DD.csv
2021-03-26,57.169998,57.93,56.82,57.91,54.95063,1921800,ADM.csv,2021-03-26,77.970001,79.300003,77.650002,79.279999,74.712952,944400,BG.csv,2021-03-26,78.0,78.589996,77.230003,78.470001,74.934464,2859400,DD.csv
2021-03-29,57.529999,57.98,57.02,57.09,54.172535,1798300,ADM.csv,2021-03-29,78.349998,79.559998,77.580002,77.68,73.205124,1124300,BG.csv,2021-03-29,78.379997,78.849998,77.879997,78.099998,74.581146,2258700,DD.csv
2021-03-30,57.169998,58.34,57.169998,57.900002,54.941139,2040700,ADM.csv,2021-03-30,77.830002,80.220001,77.760002,79.809998,75.212425,1259600,BG.csv,2021-03-30,78.089996,78.830002,77.900002,78.32,74.791214,2197100,DD.csv
2021-03-31,57.799999,57.950001,56.959999,57.0,54.087135,3201100,ADM.csv,2021-03-31,80.25,80.68,79.269997,79.269997,74.703529,1122300,BG.csv,2021-03-31,78.239998,78.489998,77.040001,77.279999,73.79808,2523700,DD.csv
2021-04-01,57.130001,57.900002,57.060001,57.650002,54.703915,2759400,ADM.csv,2021-04-01,79.690002,80.769997,79.510002,80.199997,75.579941,1146700,BG.csv,2021-04-01,77.669998,78.169998,76.790001,78.129997,74.609779,2263300,DD.csv
2021-04-05,57.959999,58.310001,57.369999,57.52,54.580559,1922700,ADM.csv,2021-04-05,80.410004,80.599998,78.940002,78.940002,74.39254,722300,BG.csv,2021-04-05,79.07,79.339996,77.370003,77.629997,74.132317,3566400,DD.csv
2021-04-06,57.639999,58.299999,57.32,58.040001,55.073986,2013200,ADM.csv,2021-04-06,79.110001,80.120003,78.349998,79.309998,74.741219,795600,BG.csv,2021-04-06,77.629997,78.370003,76.610001,77.050003,73.57843,2390400,DD.csv
2021-04-07,58.119999,58.439999,57.66,57.84,54.884205,1719800,ADM.csv,2021-04-07,79.440002,79.860001,78.300003,78.580002,74.053284,503500,BG.csv,2021-04-07,76.550003,76.709999,75.169998,75.599998,72.193779,2193600,DD.csv
2021-04-08,57.669998,58.16,57.610001,58.139999,55.168877,1759700,ADM.csv,2021-04-08,78.529999,78.720001,77.199997,78.389999,73.874214,984700,BG.csv,2021-04-08,75.550003,75.629997,74.660004,75.360001,71.964592,2480000,DD.csv
2021-04-09,58.48,58.599998,57.830002,58.540001,55.548431,2420100,ADM.csv,2021-04-09,78.900002,79.449997,78.059998,79.449997,74.873146,605200,BG.csv,2021-04-09,75.629997,75.889999,75.040001,75.860001,72.442062,2911700,DD.csv
2021-04-12,58.799999,58.939999,58.290001,58.59,55.595879,1750900,ADM.csv,2021-04-12,79.589996,79.849998,78.669998,79.260002,74.694107,612300,BG.csv,2021-04-12,76.370003,76.639999,75.57,76.199997,72.766754,2554200,DD.csv
2021-04-13,58.279999,58.380001,57.650002,57.900002,54.941139,2077200,ADM.csv,2021-04-13,78.940002,79.18,77.620003,77.68,73.205124,604900,BG.csv,2021-04-13,75.949997,76.529999,75.07,76.190002,72.757202,2216700,DD.csv
2021-04-14,58.0,58.75,57.790001,58.549999,55.557926,2022100,ADM.csv,2021-04-14,78.400002,80.720001,78.129997,80.029999,75.419739,974100,BG.csv,2021-04-14,76.050003,77.190002,76.010002,76.57,73.120079,1760700,DD.csv
2021-04-15,58.990002,59.02,58.09,58.669998,55.671787,1733900,ADM.csv,2021-04-15,80.309998,80.949997,78.800003,80.910004,76.249062,1216200,BG.csv,2021-04-15,77.089996,77.309998,76.230003,77.099998,73.626198,1667800,DD.csv
2021-04-16,59.139999,59.580002,58.639999,59.450001,56.41193,1819200,ADM.csv,2021-04-16,81.0,83.720001,81.0,83.620003,78.802933,1445300,BG.csv,2021-04-16,77.839996,78.400002,76.709999,77.019997,73.549797,2403600,DD.csv
2021-04-19,59.639999,59.740002,58.860001,59.290001,56.260113,2089100,ADM.csv,2021-04-19,83.349998,83.889999,82.290001,83.18,78.38829,1191400,BG.csv,2021-04-19,77.25,77.550003,76.050003,76.970001,73.50206,1817400,DD.csv
2021-04-20,59.290001,59.48,58.279999,58.709999,55.709743,1473400,ADM.csv,2021-04-20,82.699997,83.349998,80.449997,81.309998,76.626015,909600,BG.csv,2021-04-20,76.699997,76.709999,74.510002,75.129997,71.744957,1844100,DD.csv
2021-04-21,59.080002,59.939999,58.75,59.830002,56.772518,1941200,ADM.csv,2021-04-21,81.0,83.029999,80.300003,82.800003,78.030182,1318900,BG.csv,2021-04-21,75.419998,77.599998,75.169998,77.489998,73.998604,2134600,DD.csv
2021-04-22,59.459999,59.669998,58.740002,58.869999,55.861568,2134900,ADM.csv,2021-04-22,82.860001,83.970001,82.019997,83.349998,78.548492,1270400,BG.csv,2021-04-22,77.639999,77.870003,75.519997,75.550003,72.146027,2973200,DD.csv
2021-04-23,59.060001,59.650002,58.630001,59.41,56.37397,2148000,ADM.csv,2021-04-23,83.580002,85.18,83.199997,85.099998,80.19767,1209000,BG.csv,2021-04-23,76.269997,77.339996,75.529999,76.809998,73.349266,2073100,DD.csv
2021-04-26,59.630001,60.709999,59.48,59.98,56.914845,3840700,ADM.csv,2021-04-26,85.339996,86.489998,85.099998,86.050003,81.092949,1345300,BG.csv,2021-04-26,76.980003,78.0,76.769997,76.93,73.46386,1870800,DD.csv
2021-04-27,59.830002,62.509998,59.5,61.82,58.660816,4741200,ADM.csv,2021-04-27,86.400002,88.839996,86.199997,88.339996,83.251038,2000800,BG.csv,2021-04-27,76.510002,77.190002,76.120003,77.080002,73.607109,1930900,DD.csv
2021-04-28,62.299999,63.310001,61.900002,63.099998,59.875401,3660700,ADM.csv,2021-04-28,88.580002,88.809998,85.610001,85.650002,80.715996,1091600,BG.csv,2021-04-28,77.400002,77.5,76.669998,77.050003,73.57843,3111400,DD.csv
2021-04-29,63.720001,63.900002,62.830002,63.560001,60.311897,4124600,ADM.csv,2021-04-29,86.5,87.169998,84.900002,85.459999,80.536934,953800,BG.csv,2021-04-29,77.739998,78.279999,77.110001,77.919998,74.409241,2758700,DD.csv
2021-04-30,63.43,63.43,62.689999,63.130001,59.903873,3332000,ADM.csv,2021-04-30,85.099998,85.839996,84.239998,84.419998,79.556854,925900,BG.csv,2021-04-30,77.800003,78.389999,76.860001,77.110001,73.63575,2671400,DD.csv
2021-05-03,63.860001,64.910004,63.709999,64.629997,61.327217,3359700,ADM.csv,2021-05-03,85.040001,86.529999,84.860001,85.830002,80.885635,1812200,BG.csv,2021-05-03,77.910004,79.040001,77.739998,78.279999,74.753021,3509100,DD.csv
2021-05-04,64.599998,65.419998,64.489998,65.099998,61.773201,3015400,ADM.csv,2021-05-04,85.839996,89.230003,85.0,87.029999,82.01651,2540900,BG.csv,2021-05-04,77.260002,79.660004,75.900002,79.5,75.918045,4860100,DD.csv
2021-05-05,65.300003,66.279999,64.839996,66.199997,62.816986,3453100,ADM.csv,2021-05-05,87.5,90.0,86.790001,90.0,84.815422,1359600,BG.csv,2021-05-05,79.959999,81.690002,79.650002,80.919998,77.274071,3817500,DD.csv
2021-05-06,66.599998,66.860001,65.660004,66.690002,63.28194,3417700,ADM.csv,2021-05-06,90.0,90.379997,87.519997,88.970001,83.844749,1031700,BG.csv,2021-05-06,80.970001,81.5,79.510002,81.400002,77.732437,2963400,DD.csv
2021-05-07,66.629997,67.339996,66.129997,67.019997,63.595078,2852100,ADM.csv,2021-05-07,88.760002,91.989998,88.5,91.32,86.05938,1413400,BG.csv,2021-05-07,81.040001,83.110001,80.650002,82.849998,79.117119,2827900,DD.csv
2021-05-10,67.260002,68.68,67.260002,67.629997,64.173904,4003800,ADM.csv,2021-05-10,91.879997,92.379997,90.5,90.540001,85.324303,971300,BG.csv,2021-05-10,83.489998,83.779999,81.650002,81.68,77.99984,4197900,DD.csv
2021-05-11,67.410004,67.730003,66.050003,66.889999,63.471722,2382900,ADM.csv,2021-05-11,88.889999,91.050003,88.389999,90.769997,85.541031,963000,BG.csv,2021-05-11,81.779999,83.199997,81.419998,82.830002,79.098022,4781700,DD.csv
2021-05-12,66.760002,67.230003,66.25,66.5,63.10165,2160300,ADM.csv,2021-05-12,90.269997,91.0,87.459999,88.360001,83.269882,1077400,BG.csv,2021-05-12,82.57,82.779999,80.239998,80.309998,76.691574,2651400,DD.csv
2021-05-13,66.480003,67.410004,66.279999,67.139999,63.708942,2709600,ADM.csv,2021-05-13,88.5,90.300003,88.279999,89.309998,84.165169,536000,BG.csv,2021-05-13,80.650002,83.150002,80.650002,81.620003,77.942543,4270600,DD.csv
2021-05-14,67.559998,67.889999,67.290001,67.660004,64.202377,1746100,ADM.csv,2021-05-14,89.879997,91.0,89.75,90.629997,85.409119,782500,BG.csv,2021-05-14,82.220001,83.669998,81.860001,83.239998,79.489532,3003100,DD.csv
2021-05-17,67.68,67.870003,67.120003,67.639999,64.183395,1914800,ADM.csv,2021-05-17,90.279999,90.489998,89.279999,89.540001,84.381905,997800,BG.csv,2021-05-17,83.620003,85.57,83.5,85.300003,81.456741,4592000,DD.csv
2021-05-18,67.349998,68.040001,67.0,67.029999,63.954411,1973000,ADM.csv,2021-05-18,89.610001,89.889999,87.760002,87.769997,83.178345,970100,BG.csv,2021-05-18,85.699997,86.230003,85.029999,85.110001,81.275307,5135600,DD.csv
2021-05-19,66.489998,66.620003,65.07,66.43,63.381947,2290000,ADM.csv,2021-05-19,86.57,86.690002,84.839996,85.970001,81.472519,1039600,BG.csv,2021-05-19,84.110001,84.889999,83.529999,84.239998,80.444496,3129800,DD.csv
2021-05-20,66.43,66.589996,66.010002,66.139999,63.10524,2864500,ADM.csv,2021-05-20,85.959999,86.32,84.400002,85.489998,81.017632,1527200,BG.csv,2021-05-20,84.190002,84.849998,83.510002,84.080002,80.291687,3353100,DD.csv
2021-05-21,66.440002,67.440002,66.309998,66.980003,63.906712,3776400,ADM.csv,2021-05-21,86.650002,87.43,86.029999,86.849998,82.30648,1194400,BG.csv,2021-05-21,84.660004,85.620003,84.059998,84.120003,80.329895,2536400,DD.csv
2021-05-24,67.050003,67.199997,66.580002,66.620003,63.563229,2349100,ADM.csv,2021-05-24,87.220001,87.720001,86.440002,86.800003,82.259087,500100,BG.csv,2021-05-24,84.529999,85.610001,84.089996,85.260002,81.418526,2403600,DD.csv
2021-05-25,66.910004,67.029999,66.519997,66.589996,63.534595,1935900,ADM.csv,2021-05-25,86.860001,87.830002,86.339996,87.019997,82.46759,1102800,BG.csv,2021-05-25,85.269997,85.940002,83.260002,83.400002,79.642342,3147200,DD.csv
2021-05-26,66.330002,66.610001,65.57,66.489998,63.439186,3184100,ADM.csv,2021-05-26,87.019997,87.949997,85.830002,87.839996,83.244682,1110800,BG.csv,2021-05-26,82.57,83.68,82.199997,83.550003,79.785599,2943300,DD.csv
2021-05-27,66.959999,67.559998,66.470001,66.599998,63.54414,4793500,ADM.csv,2021-05-27,88.5,89.449997,87.0,87.010002,82.458115,1879800,BG.csv,2021-05-27,84.099998,85.07,83.870003,84.720001,81.194412,6255400,DD.csv
2021-05-28,66.910004,66.910004,66.43,66.529999,63.477348,1944200,ADM.csv,2021-05-28,87.110001,87.309998,86.139999,86.82,82.278053,1093200,BG.csv,2021-05-28,84.699997,85.099998,84.050003,84.589996,81.069824,2248500,DD.csv
2021-06-01,67.150002,68.220001,67.029999,67.919998,64.803574,3118100,ADM.csv,2021-06-01,88.099998,89.480003,87.849998,89.360001,84.685173,1341800,BG.csv,2021-06-01,85.510002,85.879997,84.550003,85.43,81.874863,2216300,DD.csv
2021-06-02,68.220001,68.230003,67.419998,67.919998,64.803574,2218000,ADM.csv,2021-06-02,89.760002,89.760002,87.779999,88.57,83.936508,1226800,BG.csv,2021-06-02,85.550003,85.559998,84.32,84.629997,81.108139,1779600,DD.csv
2021-06-03,67.900002,68.309998,67.169998,68.25,65.118423,2163000,ADM.csv,2021-06-03,88.419998,89.019997,87.599998,88.940002,84.287148,1048700,BG.csv,2021-06-03,84.349998,85.599998,83.949997,85.370003,81.817352,2483400,DD.csv
2021-06-04,68.470001,68.980003,68.349998,68.769997,65.614571,1696500,ADM.csv,2021-06-04,89.050003,89.599998,88.529999,89.110001,84.44825,817800,BG.csv,2021-06-04,85.790001,86.279999,84.760002,85.57,82.009048,1693100,DD.csv
2021-06-07,68.900002,69.300003,68.459999,68.660004,65.509621,1698400,ADM.csv,2021-06-07,89.25,90.099998,88.919998,89.599998,84.912605,931700,BG.csv,2021-06-07,86.0,86.129997,84.440002,84.970001,81.434006,1730400,DD.csv
2021-06-08,68.480003,68.919998,68.099998,68.730003,65.576408,1957800,ADM.csv,2021-06-08,89.370003,90.040001,88.650002,89.75,85.054764,1199400,BG.csv,2021-06-08,84.470001,85.330002,83.620003,84.849998,81.318993,2379500,DD.csv
2021-06-09,68.440002,68.610001,67.980003,68.110001,64.984848,1343800,ADM.csv,2021-06-09,89.43,89.699997,88.290001,88.790001,84.144989,851800,BG.csv,2021-06-09,84.529999,84.870003,83.870003,84.169998,80.66729,1492900,DD.csv
2021-06-10,68.360001,68.480003,67.099998,67.230003,64.145233,2167900,ADM.csv,2021-06-10,89.190002,89.330002,87.489998,87.529999,82.950897,591200,BG.csv,2021-06-10,84.889999,85.050003,82.779999,82.809998,79.363884,2024600,DD.csv
2021-06-11,67.190002,67.360001,65.57,66.0,62.971668,3061200,ADM.csv,2021-06-11,88.190002,88.339996,84.550003,84.699997,80.268959,1463700,BG.csv,2021-06-11,83.349998,84.199997,82.25,82.529999,79.095535,3202900,DD.csv
2021-06-14,65.830002,65.900002,64.830002,65.220001,62.227459,1853000,ADM.csv,2021-06-14,84.209999,84.489998,82.169998,82.620003,78.297775,1595600,BG.csv,2021-06-14,82.400002,82.779999,80.980003,81.550003,78.156334,2700300,DD.csv
2021-06-15,65.220001,65.400002,64.279999,64.639999,61.674076,3015700,ADM.csv,2021-06-15,82.529999,82.779999,81.059998,81.449997,77.18898,1527300,BG.csv,2021-06-15,81.889999,82.25,81.169998,81.559998,78.165901,2399300,DD.csv
2021-06-16,64.550003,64.589996,63.82,63.990002,61.053898,2558200,ADM.csv,2021-06-16,81.379997,81.379997,80.010002,80.440002,76.231804,1466700,BG.csv,2021-06-16,81.370003,81.389999,79.629997,80.190002,76.852921,2139300,DD.csv
2021-06-17,63.810001,63.84,60.950001,61.93,59.088417,4029100,ADM.csv,2021-06-17,80.160004,80.32,74.809998,78.010002,73.92894,3322300,BG.csv,2021-06-17,80.199997,80.25,76.580002,77.779999,74.543213,4855400,DD.csv
2021-06-18,61.369999,61.43,60.52,60.66,57.876694,5417200,ADM.csv,2021-06-18,77.160004,77.919998,75.889999,77.199997,73.161308,3735900,BG.csv,2021-06-18,76.639999,77.160004,76.160004,76.43,73.24939,6310800,DD.csv
2021-06-21,61.02,62.009998,61.02,61.84,59.002552,2560300,ADM.csv,2021-06-21,77.919998,80.260002,77.699997,80.18,75.985428,2165600,BG.csv,2021-06-21,76.849998,78.129997,76.730003,77.32,74.102341,2181600,DD.csv
2021-06-22,62.049999,62.130001,61.369999,61.639999,58.811722,2243300,ADM.csv,2021-06-22,80.260002,80.639999,78.629997,79.769997,75.59687,1587100,BG.csv,2021-06-22,77.559998,77.650002,76.610001,76.839996,73.642326,2111300,DD.csv
2021-06-23,61.68,61.75,61.23,61.259998,58.449162,2133400,ADM.csv,2021-06-23,79.610001,80.349998,79.379997,79.989998,75.805344,1153400,BG.csv,2021-06-23,77.0,77.269997,76.190002,76.230003,73.057709,2166000,DD.csv
2021-06-24,61.5,62.0,61.25,61.689999,58.859432,1520200,ADM.csv,2021-06-24,80.639999,81.57,80.050003,80.290001,76.089661,970500,BG.csv,2021-06-24,76.800003,77.290001,76.260002,76.400002,73.220634,3549600,DD.csv
2021-06-25,61.799999,61.900002,60.75,61.459999,58.63998,2501300,ADM.csv,2021-06-25,79.760002,80.440002,78.370003,79.110001,74.971397,2197200,BG.csv,2021-06-25,76.839996,78.129997,76.330002,76.540001,73.354805,3460700,DD.csv
2021-06-28,61.52,61.700001,60.73,60.790001,58.000725,2442000,ADM.csv,2021-06-28,79.639999,79.830002,77.800003,79.349998,75.198845,1171500,BG.csv,2021-06-28,76.589996,77.169998,75.550003,77.120003,73.910683,2092300,DD.csv
2021-06-29,61.07,61.560001,60.389999,60.599998,57.819443,2257600,ADM.csv,2021-06-29,79.760002,80.419998,79.120003,79.540001,75.378899,1376100,BG.csv,2021-06-29,77.669998,78.18,76.860001,77.129997,73.920265,2165100,DD.csv
2021-06-30,60.5,60.799999,60.18,60.599998,57.819443,2569500,ADM.csv,2021-06-30,79.290001,79.68,77.529999,78.150002,74.061623,1093400,BG.csv,2021-06-30,77.0,77.580002,76.879997,77.410004,74.188599,1860600,DD.csv
2021-07-01,61.0,61.27,60.650002,60.709999,57.924393,2828900,ADM.csv,2021-07-01,79.080002,80.050003,78.529999,79.419998,75.26519,1306600,BG.csv,2021-07-01,78.029999,78.790001,77.610001,78.599998,75.329086,2285200,DD.csv
2021-07-02,60.790001,60.900002,60.240002,60.630001,57.848064,1639800,ADM.csv,2021-07-02,79.620003,79.93,78.550003,79.690002,75.521049,954500,BG.csv,2021-07-02,78.610001,78.970001,77.839996,78.790001,75.511177,2032000,DD.csv
2021-07-06,60.34,60.450001,59.150002,59.450001,56.722206,2042900,ADM.csv,2021-07-06,79.489998,79.68,77.360001,77.669998,73.606728,1249700,BG.csv,2021-07-06,78.239998,78.489998,76.410004,77.080002,73.872345,3148700,DD.csv
2021-07-07,59.099998,60.0,58.950001,59.900002,57.151562,1994500,ADM.csv,2021-07-07,77.0,78.169998,76.510002,77.800003,73.729935,1760000,BG.csv,2021-07-07,76.650002,77.760002,76.330002,77.75,74.514465,1884700,DD.csv
2021-07-08,59.220001,59.52,58.709999,59.130001,56.416893,2083400,ADM.csv,2021-07-08,76.019997,77.089996,74.889999,76.139999,72.156769,1034900,BG.csv,2021-07-08,76.510002,77.400002,75.830002,76.620003,73.431488,3422900,DD.csv
2021-07-09,59.900002,60.48,59.759998,60.32,57.552292,2385600,ADM.csv,2021-07-09,77.209999,77.970001,76.589996,77.449997,73.398232,1280800,BG.csv,2021-07-09,77.860001,78.849998,77.360001,78.480003,75.214088,2273900,DD.csv
2021-07-12,60.5,60.57,59.740002,60.0,57.246967,2049300,ADM.csv,2021-07-12,77.120003,77.809998,75.889999,77.529999,73.474045,1117700,BG.csv,2021-07-12,77.82,79.690002,77.389999,79.419998,76.114952,2678500,DD.csv
2021-07-13,59.900002,60.200001,59.09,59.240002,56.521847,1821800,ADM.csv,2021-07-13,77.650002,77.650002,75.989998,76.339996,72.346298,959500,BG.csv,2021-07-13,79.699997,79.879997,78.599998,79.080002,75.789116,1841000,DD.csv
2021-07-14,59.07,59.709999,58.66,58.779999,56.082951,1522700,ADM.csv,2021-07-14,76.489998,77.330002,75.440002,75.940002,71.967232,975800,BG.csv,2021-07-14,79.57,80.5,79.0,79.510002,76.201218,2811300,DD.csv
2021-07-15,58.57,59.139999,58.52,59.02,56.311939,1433500,ADM.csv,2021-07-15,75.699997,76.559998,75.25,75.699997,71.739784,759400,BG.csv,2021-07-15,79.059998,79.650002,78.699997,79.550003,76.239571,2511500,DD.csv
2021-07-16,59.240002,59.369999,58.009998,58.209999,55.539101,1788600,ADM.csv,2021-07-16,76.0,76.400002,73.370003,73.589996,69.740173,1197800,BG.csv,2021-07-16,79.599998,79.669998,75.610001,76.209999,73.038544,3569000,DD.csv
2021-07-19,57.610001,58.009998,56.91,57.450001,54.81398,2593300,ADM.csv,2021-07-19,72.07,73.959999,71.730003,73.779999,69.920235,1754900,BG.csv,2021-07-19,74.309998,74.489998,72.349998,72.809998,69.780029,6030800,DD.csv
2021-07-20,57.52,58.700001,57.27,58.029999,55.367363,2322000,ADM.csv,2021-07-20,73.910004,75.199997,73.519997,74.779999,70.86792,1290600,BG.csv,2021-07-20,72.769997,74.360001,72.559998,73.709999,70.642586,4789200,DD.csv
2021-07-21,58.27,58.77,57.919998,58.099998,55.434151,3063200,ADM.csv,2021-07-21,75.339996,76.400002,75.230003,75.900002,71.929337,2000100,BG.csv,2021-07-21,74.379997,75.830002,74.32,74.870003,71.754318,3596000,DD.csv
2021-07-22,57.959999,58.0,56.959999,57.41,54.77581,2263500,ADM.csv,2021-07-22,75.830002,75.830002,74.419998,74.550003,70.649948,1345800,BG.csv,2021-07-22,74.980003,75.0,73.550003,74.440002,71.342209,1660400,DD.csv
2021-07-23,57.57,58.150002,57.290001,58.009998,55.348282,1897100,ADM.csv,2021-07-23,74.910004,75.07,74.190002,74.940002,71.019554,1008700,BG.csv,2021-07-23,74.919998,75.050003,73.709999,74.220001,71.131363,1846300,DD.csv
2021-07-26,58.220001,58.849998,58.220001,58.439999,55.758553,3221100,ADM.csv,2021-07-26,75.279999,76.129997,74.669998,74.720001,70.81105,1307400,BG.csv,2021-07-26,74.349998,74.849998,73.989998,74.650002,71.543472,2080500,DD.csv
2021-07-27,59.049999,59.830002,57.529999,58.849998,56.149738,3993700,ADM.csv,2021-07-27,74.75,75.540001,74.199997,75.199997,71.265953,1494000,BG.csv,2021-07-27,73.779999,74.620003,72.839996,74.0,70.920517,2355900,DD.csv
2021-07-28,58.700001,59.02,57.639999,58.639999,55.949375,3210200,ADM.csv,2021-07-28,78.300003,79.139999,75.489998,78.510002,74.402786,2770400,BG.csv,2021-07-28,74.010002,74.800003,73.089996,74.25,71.160118,3575800,DD.csv
2021-07-29,59.299999,59.740002,58.959999,59.599998,56.865326,2023300,ADM.csv,2021-07-29,79.279999,80.419998,78.190002,79.610001,75.445236,1374400,BG.csv,2021-07-29,74.760002,75.629997,74.330002,75.089996,72.257111,4056900,DD.csv
