"Date","Price","Open","High","Low","Vol.","Change %"
"03/18/2019","371.50","374.00","375.50","370.25","169.24K","-0.47%"
"03/15/2019","373.25","369.25","373.75","369.00","197.27K","3.25%"
"03/14/2019","361.50","360.25","363.25","360.00","0.39K","1.19%"
"03/13/2019","357.25","357.25","359.50","355.00","0.32K","0.21%"
"03/12/2019","356.50","353.25","357.75","352.75","0.80K","1.13%"
"03/11/2019","352.50","357.50","357.50","353.00","1.75K","-0.63%"
"03/08/2019","354.75","357.75","358.25","354.00","2.27K","-0.35%"
"03/07/2019","356.00","362.25","362.25","355.75","2.48K","-1.79%"
"03/06/2019","362.50","366.00","366.00","361.00","2.92K","-0.96%"
"03/05/2019","366.00","366.00","367.25","364.50","4.57K","0.27%"
"03/04/2019","365.00","365.25","368.00","364.50","5.27K","0.27%"
"03/01/2019","364.00","361.75","364.00","357.50","12.36K","0.55%"
"02/28/2019","362.00","363.75","364.75","361.25","23.51K","-0.48%"
"02/27/2019","363.75","366.00","368.25","362.50","189.22K","-0.68%"
"02/26/2019","366.25","370.75","371.25","365.50","242.77K","-1.15%"
"02/25/2019","370.50","377.75","378.50","370.00","344.71K","-1.27%"
"02/22/2019","375.25","374.75","377.75","374.50","316.66K","-0.07%"
"02/21/2019","375.50","371.00","378.50","370.50","257.19K","1.28%"
"02/20/2019","370.75","371.50","373.50","368.50","310.67K","0.27%"
"02/19/2019","369.75","374.25","376.25","369.00","230.71K","-1.40%"
"02/18/2019","375.00","374.75","375.00","374.75","","0.07%"
"02/17/2019","374.75","374.75","374.75","374.75","","0.00%"
"02/15/2019","374.75","374.75","376.50","373.00","209.10K","0.00%"
"02/14/2019","374.75","378.75","379.00","374.00","225.29K","-1.06%"
"02/13/2019","378.75","377.50","379.00","376.25","243.88K","0.13%"
"02/12/2019","378.25","373.50","378.75","373.00","291.26K","1.48%"
"02/11/2019","372.75","374.50","375.00","371.75","309.36K","-0.40%"
"02/08/2019","374.25","376.50","381.75","374.00","340.78K","-0.60%"
"02/07/2019","376.50","379.75","380.25","376.25","259.74K","-0.92%"
"02/06/2019","380.00","380.50","380.75","379.00","145.15K","-0.20%"
"02/05/2019","380.75","379.50","381.25","377.00","171.95K","0.40%"
"02/04/2019","379.25","377.75","379.75","376.50","145.83K","0.26%"
"02/01/2019","378.25","376.50","380.75","376.50","151.47K","0.46%"
"01/31/2019","376.50","381.00","381.50","375.75","205.75K","-1.25%"
"01/30/2019","381.25","377.75","381.50","377.50","198.90K","1.06%"
"01/29/2019","377.25","379.75","380.75","376.00","187.02K","-0.66%"
"01/28/2019","379.75","379.50","381.00","378.00","102.14K","-0.13%"
"01/25/2019","380.25","377.00","380.50","376.00","134.09K","0.86%"
"01/24/2019","377.00","378.75","379.75","375.75","124.11K","-0.46%"
"01/23/2019","378.75","379.50","381.75","378.00","127.61K","-0.07%"
"01/22/2019","379.00","380.75","382.25","376.75","211.43K","-0.39%"
"01/20/2019","380.50","380.50","380.50","380.50","","-0.33%"
"01/18/2019","381.75","379.75","383.00","377.75","191.03K","0.46%"
"01/17/2019","380.00","374.00","381.50","373.75","207.63K","1.60%"
"01/16/2019","374.00","372.75","375.00","372.50","164.72K","0.74%"
"01/15/2019","371.25","379.50","381.00","371.00","251.26K","-1.92%"
"01/14/2019","378.50","378.50","381.00","377.00","144.74K","0.07%"
"01/11/2019","378.25","377.00","379.25","376.75","131.82K","0.53%"
"01/10/2019","376.25","381.50","382.75","376.00","181.39K","-1.51%"
"01/09/2019","382.00","380.50","383.50","380.50","192.06K","0.53%"
"01/08/2019","380.00","382.50","384.50","379.00","172.29K","-0.59%"
"01/07/2019","382.25","382.25","384.00","381.75","110.62K","-0.20%"
"01/04/2019","383.00","380.00","383.50","379.75","178.17K","0.86%"
"01/03/2019","379.75","375.50","380.50","374.75","101.46K","1.06%"
"01/02/2019","375.75","375.25","377.75","374.00","104.72K","0.20%"
"12/31/2018","375.00","375.50","377.00","372.75","91.13K","-0.13%"
"12/28/2018","375.50","374.50","377.50","374.50","89.17K","0.27%"
"12/27/2018","374.50","373.25","376.50","373.25","96.24K","0.33%"
"12/26/2018","373.25","378.25","379.25","372.50","97.15K","-1.19%"
"12/24/2018","377.75","378.25","379.00","375.25","54.84K","-0.20%"
"12/21/2018","378.50","375.50","379.50","374.75","138.73K","0.87%"
"12/20/2018","375.25","381.75","382.75","375.00","205.50K","-1.70%"
"12/19/2018","381.75","385.00","385.25","381.50","107.24K","-0.97%"
"12/18/2018","385.50","383.75","386.50","383.25","131.88K","0.39%"
"12/17/2018","384.00","384.25","386.00","383.25","97.62K","1.92%"
"12/14/2018","376.75","378.00","379.00","374.25","0.36K","0.33%"
"12/13/2018","375.50","375.00","377.50","374.00","0.23K","-0.20%"
"12/12/2018","376.25","375.50","378.00","375.50","0.63K","0.33%"
"12/11/2018","375.00","373.75","376.50","372.75","1.37K","0.20%"
"12/10/2018","374.25","374.25","376.00","372.75","1.66K","0.07%"
"12/07/2018","374.00","371.75","374.75","371.50","2.24K","0.54%"
"12/06/2018","372.00","374.00","374.50","369.25","2.30K","-0.60%"
"12/05/2018","374.25","373.50","376.00","372.50","2.09K","0.00%"
"12/04/2018","374.25","370.00","374.25","369.50","2.93K","0.81%"
"12/03/2018","371.25","372.75","374.00","369.50","7.58K","1.30%"
"11/30/2018","366.50","360.75","366.75","360.50","17.99K","1.73%"
"11/29/2018","360.25","360.50","363.00","359.00","186.62K","-0.07%"
"11/28/2018","360.50","356.25","361.50","356.00","221.95K","1.12%"
"11/27/2018","356.50","356.00","358.50","355.50","248.13K","0.14%"
"11/26/2018","356.00","359.50","360.50","355.25","331.20K","-0.84%"
"11/23/2018","359.00","361.00","361.75","358.75","174.04K","-0.62%"
"11/22/2018","361.25","361.25","361.25","361.25","","-0.14%"
"11/21/2018","361.75","361.25","363.25","360.00","184.08K","0.14%"
"11/20/2018","361.25","362.75","363.50","361.25","146.93K","-0.28%"
"11/19/2018","362.25","364.75","366.25","361.25","179.46K","-0.69%"
"11/16/2018","364.75","367.25","368.75","363.25","180.97K","-0.75%"
"11/15/2018","367.50","366.75","371.75","366.50","182.15K","0.14%"
"11/14/2018","367.00","366.00","368.00","365.75","121.77K","0.14%"
"11/13/2018","366.50","369.50","370.75","365.50","178.86K","-1.28%"
"11/12/2018","371.25","369.00","372.50","368.00","176.02K","0.41%"
"11/09/2018","369.75","372.75","374.00","368.25","212.42K","-1.00%"
"11/08/2018","373.50","372.00","379.00","366.00","432.34K","0.34%"
"11/07/2018","372.25","372.25","373.25","371.00","233.52K","-0.27%"
"11/06/2018","373.25","373.75","374.50","372.00","206.08K","-0.20%"
"11/05/2018","374.00","371.00","374.25","369.50","191.62K","0.74%"
"11/02/2018","371.25","366.25","373.00","365.25","242.63K","1.23%"
"11/01/2018","366.75","363.25","371.00","363.00","304.75K","0.96%"
"10/31/2018","363.25","364.75","365.25","362.50","163.23K","-0.41%"
"10/30/2018","364.75","366.75","368.00","364.25","137.33K","-0.55%"
"10/29/2018","366.75","368.00","371.50","365.50","142.75K","-0.27%"
"10/26/2018","367.75","361.75","369.75","361.75","220.03K","1.87%"
"10/25/2018","361.00","367.75","368.25","360.50","262.81K","-1.97%"
"10/24/2018","368.25","369.50","369.75","367.75","114.26K","-0.54%"
"10/23/2018","370.25","369.25","372.50","368.00","136.63K","0.20%"
"10/22/2018","369.50","365.50","370.50","365.50","140.54K","0.68%"
"10/19/2018","367.00","370.50","371.00","366.00","165.33K","-1.01%"
"10/18/2018","370.75","373.00","373.25","369.50","137.27K","-0.94%"
"10/17/2018","374.25","375.00","376.25","373.25","106.45K","-0.27%"
"10/16/2018","375.25","377.25","377.50","373.50","185.90K","-0.79%"
"10/15/2018","378.25","373.00","378.50","371.75","227.94K","1.20%"
"10/12/2018","373.75","369.00","374.00","368.50","185.82K","1.22%"
"10/11/2018","369.25","362.00","373.00","360.25","233.12K","1.79%"
"10/10/2018","362.75","364.50","365.25","362.00","121.04K","-0.48%"
"10/09/2018","364.50","366.50","368.00","363.75","119.57K","-0.55%"
"10/08/2018","366.50","368.50","369.50","364.25","122.01K","-0.48%"
"10/05/2018","368.25","367.50","369.50","363.00","204.82K","0.20%"
"10/04/2018","367.50","364.75","368.50","364.75","130.83K","0.75%"
"10/03/2018","364.75","367.75","369.00","364.50","139.28K","-0.75%"
"10/02/2018","367.50","365.00","369.00","363.25","206.15K","0.48%"
"10/01/2018","365.75","356.75","366.50","356.50","214.37K","2.67%"
"09/28/2018","356.25","364.50","366.75","354.50","237.21K","-2.33%"
"09/27/2018","364.75","363.00","365.75","361.25","113.91K","0.48%"
"09/26/2018","363.00","363.50","364.75","361.25","137.90K","-0.21%"
"09/25/2018","363.75","360.25","364.25","357.50","187.87K","0.90%"
"09/24/2018","360.50","357.25","362.00","355.75","148.37K","0.91%"
"09/21/2018","357.25","352.50","357.75","352.25","156.11K","1.35%"
"09/20/2018","352.50","345.25","356.25","344.75","266.80K","1.95%"
"09/19/2018","345.75","343.00","346.75","343.00","151.07K","0.73%"
"09/18/2018","343.25","348.00","348.75","342.50","199.08K","-1.36%"
"09/17/2018","348.00","351.00","351.75","347.75","145.27K","3.26%"
"09/14/2018","337.00","338.50","338.75","337.50","0.06K","0.22%"
"09/13/2018","336.25","344.50","344.50","337.00","0.13K","-1.54%"
"09/12/2018","341.50","354.25","354.50","340.50","0.41K","-3.87%"
"09/11/2018","355.25","357.25","357.25","354.75","0.29K","-0.07%"
"09/10/2018","355.50","353.25","356.00","353.00","1.26K","0.35%"
"09/07/2018","354.25","352.75","355.75","351.00","0.69K","0.21%"
"09/06/2018","353.50","353.50","354.50","350.75","2.16K","0.50%"
"09/05/2018","351.75","356.00","356.00","351.00","3.51K","-0.78%"
"09/04/2018","354.50","351.50","355.25","347.25","4.87K","-3.08%"
"09/03/2018","365.75","365.25","366.00","365.25","","4.20%"
"08/31/2018","351.00","341.00","352.00","340.75","17.11K","2.93%"
"08/30/2018","341.00","341.50","344.00","340.50","122.61K","-0.07%"
"08/29/2018","341.25","341.00","344.00","340.25","113.20K","0.07%"
"08/28/2018","341.00","345.75","347.75","340.75","143.20K","-1.66%"
"08/27/2018","346.75","348.50","348.75","343.00","139.29K","-0.50%"
"08/24/2018","348.50","346.50","350.00","346.25","124.75K","0.50%"
"08/23/2018","346.75","353.00","355.00","346.25","144.61K","-1.63%"
"08/22/2018","352.50","359.25","359.25","352.25","102.51K","-2.02%"
"08/21/2018","359.75","362.75","363.75","358.50","98.59K","-0.62%"
"08/20/2018","362.00","365.25","366.00","359.50","88.31K","-0.62%"
"08/17/2018","364.25","365.00","367.75","361.75","82.45K","-0.27%"
"08/16/2018","365.25","361.50","367.50","360.50","79.36K","1.04%"
"08/15/2018","361.50","362.25","363.50","359.00","102.54K","-0.21%"
"08/14/2018","362.25","356.50","363.00","356.50","101.21K","1.61%"
"08/13/2018","356.50","357.50","358.00","352.25","178.69K","-0.35%"
"08/10/2018","357.75","368.50","369.75","357.00","182.40K","-3.11%"
"08/09/2018","369.25","371.00","372.75","366.50","148.24K","-0.54%"
"08/08/2018","371.25","370.50","373.75","370.00","123.37K","0.13%"
"08/07/2018","370.75","371.00","373.25","368.75","167.09K","-0.07%"
"08/06/2018","371.00","370.00","371.75","368.25","80.95K","0.34%"
"08/03/2018","369.75","366.75","371.25","364.75","77.99K","0.82%"
"08/02/2018","366.75","365.00","372.75","364.75","161.08K","0.48%"
"08/01/2018","365.00","372.00","373.00","364.00","120.05K","-1.95%"
"07/31/2018","372.25","367.00","374.25","366.25","141.81K","1.36%"
"07/30/2018","367.25","364.00","369.25","363.50","127.46K","1.45%"
"07/27/2018","362.00","361.00","363.75","359.50","133.49K","0.14%"
"07/26/2018","361.50","361.00","365.75","360.25","146.38K","0.63%"
"07/25/2018","359.25","352.25","360.00","352.00","121.59K","2.06%"
"07/24/2018","352.00","355.25","356.50","351.50","105.61K","-1.47%"
"07/23/2018","357.25","356.00","358.50","354.50","75.40K","0.56%"
"07/20/2018","355.25","351.25","355.75","349.75","69.61K","1.14%"
"07/19/2018","351.25","347.00","352.00","345.00","81.41K","1.15%"
"07/18/2018","347.25","346.25","349.00","346.00","81.87K","0.29%"
"07/17/2018","346.25","345.00","348.75","344.25","100.12K","1.32%"
"07/16/2018","341.75","340.00","345.75","338.75","95.29K","3.48%"
"07/13/2018","330.25","332.25","332.50","332.25","0.27K","-1.86%"
"07/12/2018","336.50","332.25","340.75","329.75","0.53K","1.58%"
"07/11/2018","331.25","336.00","337.00","331.50","1.53K","-2.50%"
"07/10/2018","339.75","344.25","344.75","336.25","2.74K","-1.74%"
"07/09/2018","345.75","346.00","348.50","342.50","3.26K","-1.71%"
"07/06/2018","351.75","342.00","352.25","342.00","3.07K","2.40%"
"07/05/2018","343.50","345.50","348.75","341.50","3.30K","0.22%"
"07/03/2018","342.75","340.25","345.25","339.25","3.05K","1.56%"
"07/02/2018","337.50","352.25","352.25","337.00","7.67K","-3.64%"
"06/29/2018","350.25","345.75","355.50","345.50","19.39K","1.52%"
"06/28/2018","345.00","351.50","352.50","344.50","143.97K","-2.13%"
"06/27/2018","352.50","352.00","356.50","351.50","163.32K","0.00%"
"06/26/2018","352.50","350.50","355.50","348.00","227.15K","0.57%"
"06/25/2018","350.50","358.50","359.50","349.25","203.16K","-1.89%"
"06/22/2018","357.25","358.00","359.75","355.00","141.68K","0.07%"
"06/21/2018","357.00","354.25","359.00","349.25","168.57K","0.78%"
"06/20/2018","354.25","354.00","357.00","347.50","200.17K","0.14%"
"06/19/2018","353.75","355.75","357.75","338.75","334.34K","-0.63%"
"06/18/2018","356.00","359.50","362.00","354.00","177.75K","-1.45%"
"06/15/2018","361.25","364.50","368.25","355.25","297.48K","-0.48%"
"06/14/2018","363.00","374.00","374.75","362.50","357.60K","-3.46%"
"06/13/2018","376.00","377.50","379.75","373.25","227.65K","-0.40%"
"06/12/2018","377.50","368.00","379.50","367.25","310.11K","2.79%"
"06/11/2018","367.25","376.50","379.00","366.75","294.91K","-2.78%"
"06/08/2018","377.75","376.25","379.00","373.50","177.41K","0.40%"
"06/07/2018","376.25","379.00","382.00","374.25","300.59K","-0.53%"
"06/06/2018","378.25","384.25","386.50","378.00","227.30K","-1.43%"
"06/05/2018","383.75","380.75","385.25","380.00","212.44K","0.79%"
"06/04/2018","380.75","389.75","389.75","380.50","266.55K","-2.75%"
"06/01/2018","391.50","393.75","397.00","390.75","172.12K","-0.63%"
"05/31/2018","394.00","393.50","398.50","393.25","195.81K","0.13%"
"05/30/2018","393.50","398.25","398.50","390.75","293.00K","-1.63%"
"05/29/2018","400.00","408.75","410.00","397.50","242.71K","-2.14%"
"05/28/2018","408.75","409.00","409.00","408.75","","0.68%"
"05/25/2018","406.00","404.00","406.75","403.25","129.41K","0.43%"
"05/24/2018","404.25","408.25","412.25","403.75","236.84K","-1.04%"
"05/23/2018","408.50","404.50","409.00","403.00","163.38K","0.93%"
"05/22/2018","404.75","402.25","407.00","401.00","166.30K","0.50%"
"05/21/2018","402.75","405.50","407.50","401.25","181.09K","0.06%"
"05/18/2018","402.50","395.25","403.50","395.00","181.91K","1.83%"
"05/17/2018","395.25","399.00","402.00","395.00","147.54K","-1.00%"
"05/16/2018","399.25","401.75","404.75","398.00","171.92K","-0.75%"
"05/15/2018","402.25","396.25","402.50","396.00","190.99K","3.41%"
"05/14/2018","389.00","388.50","388.75","387.50","0.20K","-0.19%"
"05/11/2018","389.75","394.00","394.75","389.75","0.50K","-1.27%"
"05/10/2018","394.75","395.50","399.75","393.25","0.60K","0.00%"
"05/09/2018","394.75","396.25","397.00","394.00","0.91K","-0.19%"
"05/08/2018","395.50","392.75","396.00","391.25","2.02K","0.57%"
"05/07/2018","393.25","397.25","397.50","393.25","1.96K","-1.38%"
"05/04/2018","398.75","399.50","400.00","397.50","2.09K","-0.19%"
"05/03/2018","399.50","396.00","399.50","395.00","1.32K","0.88%"
"05/02/2018","396.00","396.25","397.25","395.00","3.18K","-0.19%"
"05/01/2018","396.75","393.00","397.00","391.50","7.50K","1.08%"
"04/30/2018","392.50","390.75","395.75","390.50","19.34K","0.77%"
"04/27/2018","389.50","385.25","390.50","385.25","165.58K","0.91%"
"04/26/2018","386.00","386.00","387.00","384.00","132.00K","-0.13%"
"04/25/2018","386.50","381.00","387.25","380.50","148.79K","1.38%"
"04/24/2018","381.25","378.50","381.50","377.00","115.02K","0.73%"
"04/23/2018","378.50","376.50","379.25","376.25","151.35K","0.53%"
"04/20/2018","376.50","381.25","381.75","376.25","156.69K","-1.44%"
"04/19/2018","382.00","382.75","383.50","380.75","113.02K","-0.26%"
"04/18/2018","383.00","380.75","383.50","380.00","142.85K","0.72%"
"04/17/2018","380.25","383.00","384.50","379.75","239.87K","-0.59%"
"04/16/2018","382.50","385.00","386.25","382.00","175.61K","-0.97%"
"04/13/2018","386.25","388.50","389.25","385.00","233.79K","-0.64%"
"04/12/2018","388.75","386.50","389.25","385.00","201.80K","0.45%"
"04/11/2018","387.00","389.25","390.50","385.75","158.05K","-0.58%"
"04/10/2018","389.25","390.00","392.25","388.50","272.80K","-0.38%"
"04/09/2018","390.75","389.75","392.50","388.75","215.39K","0.58%"
"04/06/2018","388.50","382.00","390.00","382.00","309.02K","-0.26%"
"04/05/2018","389.50","382.00","389.50","380.75","263.91K","2.23%"
"04/04/2018","381.00","388.00","389.00","372.00","367.00K","-1.93%"
"04/03/2018","388.50","387.00","392.00","386.75","211.50K","0.32%"
"04/02/2018","387.25","389.25","392.50","387.00","207.53K","-0.13%"
"03/29/2018","387.75","373.75","389.25","373.75","377.91K","3.82%"
"03/28/2018","373.50","374.25","375.00","372.00","173.54K","-0.13%"
"03/27/2018","374.00","374.00","376.00","372.25","134.33K","0.00%"
"03/26/2018","374.00","378.50","380.75","373.50","183.53K","-0.86%"
"03/23/2018","377.25","376.25","378.25","369.25","279.20K","0.33%"
"03/22/2018","376.00","375.50","377.50","374.00","161.68K","0.27%"
"03/21/2018","375.00","375.00","375.75","373.75","149.27K","0.13%"
"03/20/2018","374.50","375.25","377.00","373.25","204.62K","-0.13%"
"03/19/2018","375.00","382.00","382.00","374.75","245.78K","-2.02%"
"03/16/2018","382.75","386.25","387.50","382.50","150.93K","-1.03%"
"03/15/2018","386.75","388.25","390.75","385.50","182.45K","0.85%"
"03/14/2018","383.50","386.50","386.50","384.25","0.24K","-0.52%"
"03/13/2018","385.50","383.75","388.75","383.50","2.04K","0.33%"
"03/12/2018","384.25","382.75","384.25","380.50","1.46K","0.33%"
"03/09/2018","383.00","385.00","385.25","382.50","2.98K","-0.71%"
"03/08/2018","385.75","378.50","385.75","378.00","2.39K","1.71%"
"03/07/2018","379.25","378.75","380.75","378.50","4.26K","-0.13%"
"03/06/2018","379.75","377.75","380.25","377.25","2.30K","0.40%"
"03/05/2018","378.25","376.25","378.50","374.75","8.18K","0.27%"
"03/02/2018","377.25","377.75","380.25","376.00","5.92K","-0.40%"
"03/01/2018","378.75","374.00","379.00","372.00","8.65K","1.13%"
"02/28/2018","374.50","370.50","376.75","369.75","20.80K","1.08%"
"02/27/2018","370.50","368.25","371.00","367.75","240.12K","0.54%"
"02/26/2018","368.50","366.50","370.00","366.50","318.91K","0.61%"
"02/23/2018","366.25","366.25","367.75","365.25","212.35K","-0.14%"
"02/22/2018","366.75","365.50","367.00","364.25","229.12K","0.27%"
"02/21/2018","365.75","365.75","368.50","364.25","266.66K","0.07%"
"02/20/2018","365.50","369.00","370.00","365.25","319.32K","-0.48%"
"02/19/2018","367.25","367.25","367.25","367.25","","0.00%"
"02/18/2018","367.25","367.25","367.25","367.25","","-0.07%"
"02/16/2018","367.50","368.00","368.50","366.50","185.26K","-0.07%"
"02/15/2018","367.75","367.00","368.75","365.50","193.48K","0.14%"
"02/14/2018","367.25","366.50","368.50","364.75","173.64K","0.14%"
"02/13/2018","366.75","366.50","368.50","366.00","257.67K","-0.07%"
"02/12/2018","367.00","365.00","367.00","364.25","264.08K","1.38%"
"02/09/2018","362.00","364.75","365.50","361.50","254.70K","-1.03%"
"02/08/2018","365.75","365.00","367.75","364.50","341.48K","0.14%"
"02/07/2018","365.25","363.75","365.75","362.50","478.33K","0.48%"
"02/06/2018","363.50","358.75","364.00","356.25","236.19K","1.32%"
"02/05/2018","358.75","359.50","360.75","357.25","260.35K","-0.76%"
"02/02/2018","361.50","361.00","362.50","359.50","198.99K","-0.07%"
"02/01/2018","361.75","360.75","362.00","358.50","254.88K","0.07%"
"01/31/2018","361.50","361.50","362.00","359.50","180.49K","0.00%"
"01/30/2018","361.50","359.50","362.25","359.00","223.19K","0.77%"
"01/29/2018","358.75","356.75","359.25","356.75","179.93K","0.63%"
"01/26/2018","356.50","355.00","357.00","354.50","140.79K","0.35%"
"01/25/2018","355.25","356.00","358.00","354.50","223.61K","-0.35%"
"01/24/2018","356.50","351.25","357.00","349.75","326.30K","1.49%"
"01/23/2018","351.25","351.75","352.00","349.50","204.57K","-0.21%"
"01/22/2018","352.00","353.50","354.50","351.25","177.59K","-0.14%"
"01/19/2018","352.50","351.50","354.00","351.25","145.95K","0.28%"
"01/18/2018","351.50","352.50","354.00","350.50","186.65K","-0.42%"
"01/17/2018","353.00","348.50","353.25","348.25","236.71K","1.36%"
"01/16/2018","348.25","347.25","349.25","346.00","179.43K","0.58%"
"01/12/2018","346.25","348.75","350.00","345.50","216.39K","-0.72%"
"01/11/2018","348.75","349.00","350.50","348.00","159.18K","-0.07%"
"01/10/2018","349.00","348.75","350.00","348.00","145.55K","0.00%"
"01/09/2018","349.00","347.50","350.00","347.25","150.41K","0.50%"
"01/08/2018","347.25","350.75","351.50","346.75","274.88K","-1.14%"
"01/05/2018","351.25","350.75","352.25","350.25","143.91K","0.07%"
"01/04/2018","351.00","353.00","353.50","350.25","179.97K","-0.57%"
"01/03/2018","353.00","353.00","354.75","352.25","138.59K","-0.07%"
"01/02/2018","353.25","351.25","354.00","350.50","150.14K","0.71%"
"12/29/2017","350.75","351.25","351.50","350.25","100.18K","-0.36%"
"12/28/2017","352.00","353.00","353.50","350.00","102.49K","-0.49%"
"12/27/2017","353.75","352.00","354.25","351.75","93.75K","0.28%"
"12/26/2017","352.75","352.00","353.25","351.00","65.86K","0.21%"
"12/22/2017","352.00","350.75","352.50","350.50","67.47K","0.21%"
"12/21/2017","351.25","349.00","351.75","348.50","110.47K","0.57%"
"12/20/2017","349.25","347.50","349.75","347.25","110.06K","0.50%"
"12/19/2017","347.50","346.75","348.75","346.50","82.27K","0.14%"
"12/18/2017","347.00","347.25","348.75","346.50","97.58K","-0.14%"
"12/15/2017","347.50","348.75","350.75","346.50","133.62K","3.35%"
"12/14/2017","336.25","337.00","338.00","336.25","0.15K","-0.15%"
"12/13/2017","336.75","337.25","337.50","336.50","0.36K","0.30%"
"12/12/2017","335.75","336.50","340.75","335.25","0.85K","-0.22%"
"12/11/2017","336.50","340.00","340.00","336.00","1.06K","-1.03%"
"12/08/2017","340.00","338.50","341.25","338.50","1.28K","0.37%"
"12/07/2017","338.75","339.00","340.00","337.50","2.89K","-0.15%"
"12/06/2017","339.25","339.00","341.50","337.75","5.52K","-0.15%"
"12/05/2017","339.75","339.75","343.00","338.50","7.54K","0.07%"
"12/04/2017","339.50","344.75","346.00","338.75","9.37K","-1.52%"
"12/01/2017","344.75","341.75","345.25","341.00","10.23K","0.88%"
"11/30/2017","341.75","339.25","343.00","337.50","26.04K","0.81%"
"11/29/2017","339.00","335.75","340.00","335.50","234.59K","0.82%"
"11/28/2017","336.25","339.00","339.50","335.75","183.16K","-0.74%"
"11/27/2017","338.75","342.50","342.50","338.50","281.56K","-1.02%"
"11/24/2017","342.25","344.25","345.75","339.75","163.45K","-0.87%"
"11/22/2017","345.25","344.25","347.00","344.00","184.44K","0.07%"
"11/21/2017","345.00","344.00","345.75","342.75","257.46K","0.00%"
"11/20/2017","345.00","342.50","345.25","341.50","289.33K","0.58%"
"11/17/2017","343.00","336.50","343.50","336.50","352.93K","1.93%"
"11/16/2017","336.50","338.25","339.00","336.25","186.66K","-0.52%"
"11/15/2017","338.25","337.25","339.00","337.00","217.01K","0.22%"
"11/14/2017","337.50","342.00","342.25","337.25","220.98K","-1.39%"
"11/13/2017","342.25","343.50","344.00","341.50","289.72K","-0.36%"
"11/10/2017","343.50","341.75","344.00","341.00","349.16K","0.59%"
"11/09/2017","341.50","347.50","349.75","340.75","475.09K","-1.94%"
"11/08/2017","348.25","347.50","349.00","345.75","219.59K","0.14%"
"11/07/2017","347.75","347.75","348.25","346.25","297.24K","-0.07%"
"11/06/2017","348.00","348.50","350.25","347.75","204.48K","-0.07%"
"11/03/2017","348.25","350.25","351.00","347.50","200.48K","-0.64%"
"11/02/2017","350.50","347.75","352.00","347.50","162.58K","0.65%"
"11/01/2017","348.25","345.75","349.25","345.25","213.76K","0.72%"
"10/31/2017","345.75","348.00","348.75","345.50","174.83K","-0.86%"
"10/30/2017","348.75","348.50","349.75","347.25","122.26K","0.00%"
"10/27/2017","348.75","350.25","350.25","347.50","171.57K","-0.50%"
"10/26/2017","350.50","350.75","352.00","349.50","148.53K","-0.14%"
"10/25/2017","351.00","352.50","355.25","350.50","200.92K","-0.50%"
"10/24/2017","352.75","351.00","353.00","349.50","214.41K","0.43%"
"10/23/2017","351.25","344.25","351.75","343.00","256.75K","1.96%"
"10/20/2017","344.50","349.00","350.00","344.25","192.81K","-1.29%"
"10/19/2017","349.00","348.75","351.50","348.50","128.71K","0.14%"
"10/18/2017","348.50","350.25","350.50","347.75","132.78K","-0.43%"
"10/17/2017","350.00","350.25","351.75","348.50","137.78K","-0.14%"
"10/16/2017","350.50","352.75","353.25","349.75","142.22K","-0.64%"
"10/13/2017","352.75","348.50","353.50","348.25","155.34K","1.07%"
"10/12/2017","349.00","346.00","354.00","342.50","332.72K","0.87%"
"10/11/2017","346.00","348.75","349.00","345.50","164.71K","-0.93%"
"10/10/2017","349.25","349.00","351.25","348.25","113.93K","-0.07%"
"10/09/2017","349.50","350.50","351.75","348.00","111.79K","-0.14%"
"10/06/2017","350.00","349.25","351.00","348.50","140.44K","0.14%"
"10/05/2017","349.50","348.25","351.25","347.50","112.67K","0.36%"
"10/04/2017","348.25","349.25","349.50","346.00","168.21K","-0.36%"
"10/03/2017","349.50","351.50","351.50","348.75","191.40K","-0.57%"
"10/02/2017","351.50","354.75","356.25","351.00","187.89K","-1.06%"
"09/29/2017","355.25","352.25","358.00","350.00","241.96K","0.78%"
"09/28/2017","352.50","353.25","353.75","350.50","134.80K","-0.42%"
"09/27/2017","354.00","352.00","354.50","348.50","186.06K","0.50%"
"09/26/2017","352.25","352.75","355.50","351.50","176.19K","-0.42%"
"09/25/2017","353.75","352.75","355.00","351.25","109.53K","0.07%"
"09/22/2017","353.50","349.75","356.25","349.50","138.98K","0.93%"
"09/21/2017","350.25","349.50","351.25","348.50","93.44K","0.07%"
"09/20/2017","350.00","348.00","351.50","347.25","112.07K","0.50%"
"09/19/2017","348.25","351.00","353.25","346.50","159.68K","-0.92%"
"09/18/2017","351.50","353.25","355.50","350.50","113.07K","-0.92%"
"09/15/2017","354.75","353.50","355.50","352.50","117.68K","3.80%"
"09/14/2017","341.75","343.25","343.25","341.25","0.05K","0.96%"
"09/13/2017","338.50","339.50","344.25","339.25","0.25K","-0.44%"
"09/12/2017","340.00","346.00","346.00","336.00","0.45K","-1.59%"
"09/11/2017","345.50","345.25","346.50","342.75","0.75K","0.36%"
"09/08/2017","344.25","342.25","345.50","342.25","0.78K","0.73%"
"09/07/2017","341.75","346.75","346.75","341.75","1.75K","-1.51%"
"09/06/2017","347.00","343.75","347.25","342.00","2.89K","0.80%"
"09/05/2017","344.25","343.25","345.75","341.25","4.61K","1.25%"
